Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
I2,28/09/13,Palermo,Juve Stabia,3,0,H,1,0,H,1.57,3.6,6.5,1.53,3.8,6,1.55,3.5,5.5,1.57,3.5,5.75,1.65,3.94,5.88,1.62,3.5,5.5,1.57,3.75,5.8,1.6,3.9,6,29,1.65,1.57,3.94,3.7,7,5.78,25,2.05,1.97,1.95,1.81,15,-1,2.18,2.1,1.85,1.77
I2,28/09/13,Reggina,Carpi,0,1,A,0,0,D,1.8,3.3,4.75,1.8,3.3,4.5,1.8,3.1,4.2,1.75,3.2,4.8,1.83,3.49,5.09,1.83,3.1,4.5,1.8,3.3,4.5,1.8,3.4,4.8,29,1.88,1.79,3.49,3.29,5.09,4.48,19,2.35,2.23,1.7,1.62,14,-0.75,2.15,2.07,1.83,1.79
I2,28/09/13,Siena,Trapani,2,1,H,1,1,D,1.65,3.6,5.5,1.6,3.65,5.5,1.65,3.4,4.7,1.61,3.6,5,1.73,3.85,5.19,1.7,3.4,5,1.67,3.5,5.25,1.67,3.8,5.2,29,1.73,1.65,3.85,3.54,6.1,5.09,25,1.95,1.83,2.08,1.96,16,-1,2.34,2.23,1.73,1.68
I2,28/09/13,Spezia,Novara,0,0,D,0,0,D,2.45,3.1,3,2.5,3.1,2.8,2.5,2.9,2.8,2.45,2.9,2.85,2.47,3.17,3.22,2.45,3.1,2.8,2.38,3.13,3,2.5,3.12,3,29,2.58,2.4,3.17,3.04,3.22,2.97,25,2.15,2.07,1.83,1.74,15,0,1.82,1.72,2.28,2.14
I2,28/09/13,Varese,Ternana,2,1,H,0,1,A,1.85,3.3,4.5,1.85,3.25,4.3,1.9,3.1,3.8,1.9,3,4,2.01,3.24,4.46,2,2.9,4,1.95,3.2,4,2,3.3,4.1,25,2.03,1.94,3.3,3.19,4.6,3.99,14,2.42,2.25,1.69,1.61,13,-0.5,2.04,2,1.91,1.87
I2,28/09/13,Virtus Lanciano,Bari,1,0,H,0,0,D,2.63,3.1,2.8,2.55,3,2.8,2.5,2.9,2.8,2.5,3,2.65,2.74,3.06,2.95,2.62,2.9,2.75,2.63,3,2.75,2.62,3.1,2.88,29,2.74,2.57,3.1,3.01,3,2.77,25,2.22,2.1,1.8,1.72,15,0,1.89,1.84,2.05,1.99
I2,30/09/13,Avellino,Empoli,1,0,H,1,0,H,3.5,3.1,2.2,3.3,3.1,2.2,3.2,2.9,2.2,3.25,2.9,2.2,3.39,3.25,2.34,3.3,2.9,2.25,3.2,3.13,2.25,3.25,3.25,2.3,28,3.5,3.21,3.25,3.09,2.34,2.22,24,2.2,2.11,1.87,1.71,14,0.25,1.94,1.9,2,1.95
I2,30/09/13,Cesena,Pescara,1,1,D,0,0,D,2.4,3.1,3.1,2.45,3,2.95,2.3,2.8,3.1,2.35,3.1,2.85,2.51,3.24,3.12,2.4,3,2.9,2.38,3.13,3,2.45,3.2,3,28,2.51,2.38,3.24,3.09,3.2,2.95,24,2.05,1.97,1.93,1.83,15,0,1.8,1.74,2.19,2.11
I2,04/10/13,Padova,Varese,3,2,H,1,2,A,2.6,3,2.9,2.6,2.95,2.8,2.6,2.9,2.7,2.5,2.9,2.8,2.59,3.22,2.99,2.5,3,2.8,2.5,3,2.8,2.6,3.2,2.8,36,2.74,2.51,3.22,3.02,3,2.82,26,2.3,2.18,1.75,1.65,20,0,1.83,1.78,2.14,2.06
I2,05/10/13,Avellino,Bari,1,0,H,0,0,D,2.4,3,3.2,2.3,2.95,3.3,2.3,2.8,3.1,2.2,2.9,3.2,2.42,3.13,3.36,2.3,3,3.1,2.38,3,3.13,2.38,3.2,3.2,33,2.42,2.31,3.2,3.03,3.4,3.11,22,2.4,2.24,1.75,1.61,15,0,1.68,1.63,2.38,2.27
I2,05/10/13,Brescia,Palermo,1,1,D,1,0,H,3,3.2,2.4,2.95,3,2.45,2.9,2.9,2.4,2.85,3,2.37,3.13,3.17,2.53,2.8,3.1,2.4,3,3,2.4,3,3.2,2.45,33,3.13,2.91,3.2,3.07,2.6,2.39,24,2.2,2.12,1.8,1.69,16,0,2.2,2.13,1.76,1.72
I2,05/10/13,Carpi,Cittadella,0,1,A,0,0,D,2.25,3.2,3.25,2.25,2.95,3.35,2.3,2.9,3,2.25,3,3.1,2.26,3.3,3.52,2.15,3.2,3.2,2.25,3.13,3.25,2.25,3.25,3.4,33,2.38,2.22,3.3,3.09,3.52,3.21,28,2.3,2.17,1.75,1.66,16,-0.25,1.96,1.92,1.99,1.93
I2,05/10/13,Cesena,Siena,1,1,D,0,0,D,2.7,3.1,2.7,2.7,3.1,2.6,2.8,2.9,2.5,2.65,3,2.55,2.86,3.24,2.69,2.7,3.2,2.45,2.75,3,2.63,2.75,3.2,2.62,33,2.92,2.68,3.21,3.05,2.82,2.59,29,2.11,2.03,1.9,1.76,15,0.25,1.73,1.67,2.29,2.23
I2,05/10/13,Empoli,Modena,2,1,H,1,0,H,1.8,3.5,4.5,1.8,3.3,4.5,1.85,3.1,4,1.75,3.3,4.33,1.88,3.44,4.8,1.83,3.4,4,1.8,3.4,4.5,1.85,3.5,4.5,33,1.88,1.8,3.5,3.35,5,4.29,29,2.11,2.02,1.9,1.77,15,-0.75,2.19,2.11,1.81,1.75
I2,05/10/13,Novara,Virtus Lanciano,0,3,A,0,2,A,1.73,3.4,5.25,1.75,3.3,4.9,1.75,3.2,4.3,1.72,3.3,4.8,1.76,3.49,5.68,1.73,3.4,4.6,1.73,3.3,5,1.75,3.4,5.25,33,1.8,1.73,3.6,3.36,5.68,4.79,28,2.27,2.15,1.75,1.67,16,-0.75,2.02,1.97,1.93,1.88
I2,05/10/13,Pescara,Spezia,1,1,D,1,0,H,2,3.4,3.75,2,3.1,3.85,2.1,3,3.3,2,3.1,3.5,2.06,3.36,4.05,2.05,3.25,3.4,2.05,3.25,3.6,2.05,3.4,3.8,33,2.1,2.03,3.4,3.24,4.05,3.53,29,2.11,2.02,1.85,1.76,15,-0.25,1.8,1.76,2.19,2.11
I2,05/10/13,Ternana,Juve Stabia,1,1,D,0,0,D,1.85,3.4,4.33,1.9,3.2,4.15,1.9,3.1,3.8,1.85,3.1,4.1,1.95,3.38,4.51,1.85,3.2,4.2,1.83,3.2,4.33,1.9,3.4,4.4,33,1.95,1.87,3.4,3.24,4.51,4.11,24,2.25,2.14,1.8,1.67,15,-0.5,1.95,1.9,2,1.95
I2,05/10/13,Trapani,Latina,1,1,D,1,1,D,1.83,3.4,4.5,1.8,3.3,4.5,1.8,3.1,4.2,1.83,3.1,4.33,1.83,3.41,5.22,1.8,3.2,4.5,1.8,3.2,4.8,1.8,3.4,4.8,33,1.9,1.79,3.5,3.31,5.22,4.44,22,2.35,2.21,1.72,1.63,15,-0.75,2.13,2.07,1.83,1.79
I2,07/10/13,Crotone,Reggina,2,0,H,1,0,H,2.1,3.1,3.75,2.1,2.95,3.75,2.1,3,3.3,2.05,3,3.6,2.21,3.24,3.74,2.15,3.1,3.3,2.1,3.2,3.5,2.15,3.25,3.7,28,2.21,2.1,3.3,3.14,3.75,3.44,25,2.2,2.12,1.8,1.71,13,-0.25,1.9,1.85,2.15,2.01
I2,12/10/13,Reggina,Empoli,2,1,H,0,0,D,3.1,3.1,2.38,2.9,3.1,2.45,3,2.9,2.3,2.9,2.9,2.35,3.04,3.13,2.62,3,3.1,2.3,3,3,2.4,3,3.125,2.55,38,3.3,2.95,3.27,3.06,2.62,2.41,34,2.25,2.15,1.78,1.68,20,0,2.16,2.09,1.82,1.76
I2,12/10/13,Spezia,Brescia,2,2,D,0,0,D,2.05,3.2,3.8,2.1,3,3.75,2.2,2.9,3.2,2.1,3,3.4,2.19,3.16,3.89,2,3.2,3.6,2.1,3.13,3.5,2.15,3.25,3.7,38,2.26,2.12,3.26,3.1,3.8,3.48,32,2.31,2.18,1.73,1.66,18,-0.25,1.94,1.86,2.05,1.99
I2,13/10/13,Bari,Crotone,1,2,A,0,1,A,1.95,3.2,4.2,2.05,3,3.85,1.9,3.1,3.8,2,3,3.75,2.08,3.07,4.46,2,3.1,3.6,2,3.13,3.8,2.05,3.2,4,34,2.1,2,3.2,3.09,4.46,3.83,25,2.38,2.25,1.72,1.58,17,-0.5,2.07,2.01,1.89,1.84
I2,13/10/13,Cittadella,Padova,1,0,H,1,0,H,2.63,3.1,2.8,2.65,2.95,2.75,2.4,2.9,2.9,2.6,2.9,2.7,2.9,3.04,2.8,2.6,3.1,2.6,2.63,3,2.63,2.8,3.1,2.7,34,2.9,2.66,3.1,3,2.92,2.66,31,2.25,2.13,1.8,1.69,17,0,1.99,1.92,1.97,1.91
I2,13/10/13,Juve Stabia,Cesena,0,2,A,0,1,A,2.38,3,3.25,2.35,3.1,3,2.3,2.9,3,2.3,3,3,2.42,3.14,3.35,2.2,3.1,3.1,2.25,3,3.3,2.375,3.125,3.3,34,2.42,2.28,3.14,2.98,3.45,3.22,31,2.2,2.12,1.85,1.7,16,-0.25,2.06,1.97,1.93,1.89
I2,13/10/13,Latina,Modena,0,0,D,0,0,D,2.5,3,3,2.45,2.95,3,2.4,2.9,2.9,2.4,3,2.9,2.59,3,3.2,2.3,3.1,3,2.4,3,3,2.5,3.1,3.1,34,2.65,2.41,3.2,3.01,3.2,2.97,25,2.3,2.19,1.75,1.61,17,-0.25,2.17,2.1,1.8,1.77
I2,13/10/13,Palermo,Pescara,1,0,H,1,0,H,1.85,3.4,4.33,1.8,3.3,4.5,1.8,3.1,4.2,1.75,3.3,4.3,1.88,3.48,4.76,1.83,3.3,4,1.83,3.3,4.33,1.87,3.4,4.333,34,1.88,1.82,3.6,3.33,5.1,4.24,31,2.02,1.95,1.98,1.83,17,-0.5,1.9,1.86,2.05,1.99
I2,13/10/13,Siena,Avellino,3,0,H,1,0,H,1.83,3.4,4.5,1.75,3.4,4.7,1.85,3.1,4,1.75,3.3,4.33,1.83,3.5,5.09,1.83,3.3,4,1.8,3.4,4.33,1.833,3.5,4.6,34,1.85,1.8,3.6,3.38,5.1,4.3,31,2.15,2.03,1.83,1.77,16,-0.5,1.86,1.81,2.11,2.04
I2,13/10/13,Varese,Trapani,0,0,D,0,0,D,1.91,3.2,4.33,1.85,3.3,4.2,1.9,3.1,3.8,1.9,3.2,3.9,1.95,3.42,4.43,1.91,3.3,3.75,1.91,3.3,4,1.925,3.4,4.1,34,1.99,1.91,3.45,3.29,4.45,3.86,30,2.02,1.95,1.91,1.84,17,-0.5,2,1.95,1.97,1.91
I2,13/10/13,Virtus Lanciano,Ternana,1,1,D,0,1,A,2.1,3.2,3.6,2.1,3.1,3.55,2.1,3,3.3,2.15,2.87,3.4,2.3,3.19,3.54,2.25,3,3.2,2.2,3.13,3.3,2.3,3.2,3.4,34,2.3,2.19,3.2,3.11,3.7,3.29,25,2.38,2.22,1.7,1.61,17,-0.25,2,1.94,1.95,1.91
I2,14/10/13,Carpi,Novara,1,0,H,1,0,H,2.8,3.1,2.6,2.8,3,2.55,2.8,2.9,2.5,2.65,2.9,2.6,3.01,3.1,2.66,2.75,3,2.5,2.8,3,2.5,2.9,3.1,2.6,34,3.05,2.79,3.1,3.02,2.7,2.52,25,2.38,2.23,1.7,1.59,17,0,2.08,2.02,1.89,1.82
I2,18/10/13,Cesena,Bari,2,1,H,2,0,H,2.15,3.2,3.5,2.05,3.1,3.7,2.1,3,3.3,2.05,3,3.5,2.24,3.2,3.71,2.1,3.1,3.4,2.2,3.13,3.3,2.2,3.2,3.5,37,2.32,2.17,3.22,3.08,4.05,3.4,25,2.4,2.25,1.75,1.6,20,-0.25,1.98,1.92,1.99,1.93
I2,19/10/13,Avellino,Carpi,4,1,H,3,0,H,2.05,3.2,3.8,1.95,3.15,4,2.1,3,3.3,1.95,3,3.8,2.1,3.19,4.16,2,3.1,3.75,2,3.2,3.75,2.05,3.2,4,37,2.16,2.04,3.3,3.15,4.2,3.69,25,2.47,2.3,1.68,1.58,19,-0.5,2.16,2.08,1.83,1.79
I2,19/10/13,Brescia,Cittadella,4,1,H,2,0,H,1.73,3.5,5,1.7,3.4,5,1.75,3.2,4.3,1.72,3.2,5,1.74,3.53,5.82,1.75,3.3,4.6,1.73,3.4,4.8,1.73,3.5,5.4,37,1.8,1.73,3.54,3.39,5.82,4.87,27,2.26,2.17,1.8,1.66,19,-0.75,2.02,1.98,1.92,1.88
I2,19/10/13,Crotone,Virtus Lanciano,1,2,A,0,0,D,2.15,3.1,3.6,2.2,2.95,3.5,2.2,2.9,3.2,2.2,2.9,3.3,2.3,3.11,3.67,2.15,3,3.4,2.2,3,3.5,2.25,3.1,3.5,37,2.31,2.2,3.2,3.02,3.8,3.4,25,2.4,2.23,1.72,1.61,19,-0.25,1.94,1.9,1.99,1.95
I2,19/10/13,Empoli,Varese,2,0,H,1,0,H,1.91,3.3,4.2,1.85,3.25,4.25,1.9,3.1,3.8,1.85,3.2,4.1,1.93,3.39,4.59,1.95,3.25,3.75,1.83,3.2,4.5,1.9,3.3,4.6,37,1.96,1.88,3.44,3.25,4.6,4.18,34,2.1,2,1.9,1.79,19,-0.5,1.92,1.87,2.05,1.98
I2,19/10/13,Modena,Reggina,3,0,H,1,0,H,1.95,3.2,4.2,1.95,3.15,4,2,3,3.6,1.95,3,3.9,2.04,3.26,4.32,2,3.2,3.6,1.95,3.13,4,2,3.25,4.1,37,2.06,1.99,3.3,3.18,4.32,3.84,25,2.41,2.29,1.7,1.58,19,-0.5,2.03,1.99,1.9,1.86
I2,19/10/13,Padova,Juve Stabia,2,1,H,1,0,H,2,3.4,3.75,1.95,3.25,3.85,2,3,3.6,2,3.1,3.6,2.07,3.31,4.09,2.1,3.1,3.4,2,3.2,3.75,2.05,3.3,3.8,37,2.1,2.01,3.4,3.17,4.3,3.75,29,2.25,2.15,1.8,1.67,19,-0.5,2.09,2.03,1.87,1.83
I2,19/10/13,Pescara,Latina,0,1,A,0,0,D,1.53,3.75,6.5,1.6,3.6,5.7,1.65,3.3,4.9,1.6,3.5,5.5,1.62,3.72,6.85,1.6,3.5,5.5,1.57,3.5,6,1.62,3.75,6,37,1.65,1.6,3.8,3.57,6.85,5.72,34,2.2,2.1,1.85,1.71,21,-1,2.18,2.11,1.8,1.75
I2,19/10/13,Ternana,Novara,5,0,H,2,0,H,2.5,3,3,2.5,2.95,2.95,2.4,2.9,2.9,2.4,2.9,2.87,2.66,3.05,3.06,2.6,3,2.7,2.5,3,2.88,2.6,3,3,37,2.75,2.53,3.1,2.98,3.06,2.87,25,2.38,2.26,1.7,1.59,20,0,1.87,1.81,2.1,2.03
I2,19/10/13,Trapani,Spezia,1,1,D,1,0,H,2.25,3.2,3.2,2.25,3,3.3,2.3,2.9,3,2.3,3,3,2.39,3.18,3.37,2.3,3.1,3,2.25,3,3.2,2.3,3.2,3.25,37,2.46,2.27,3.25,3.08,3.47,3.17,34,2.22,2.11,1.8,1.71,19,-0.25,2,1.96,1.94,1.89
I2,21/10/13,Siena,Palermo,2,3,A,1,2,A,2.25,3.1,3.4,2.25,3.1,3.2,2.3,2.9,3,2.2,3,3.1,2.45,3.22,3.21,2.25,3.2,3,2.3,3.13,3.13,2.4,3.2,3.1,34,2.52,2.29,3.22,3.09,3.4,3.09,31,2.15,2.02,1.9,1.77,17,-0.25,2.11,2.05,1.85,1.81
I2,25/10/13,Reggina,Pescara,2,3,A,1,0,H,2.5,3.2,2.88,2.5,3,2.9,2.4,2.8,3,2.37,3,2.9,2.63,3.14,3.07,2.38,3,2.75,2.3,3,3.3,2.62,3.2,2.9,36,2.63,2.45,3.2,3.08,3.3,2.88,30,2.28,2.15,1.72,1.67,19,0,1.85,1.8,2.11,2.04
I2,26/10/13,Bari,Trapani,1,1,D,0,0,D,2.2,3.1,3.5,2.25,2.95,3.4,2.1,3,3.3,2.2,3,3.2,2.36,2.97,3.69,2.15,3,3.1,2.2,3.13,3.25,2.3,3.12,3.5,33,2.36,2.21,3.2,3.07,3.69,3.23,24,2.32,2.2,1.67,1.62,15,-0.25,1.97,1.93,1.97,1.92
I2,26/10/13,Brescia,Siena,2,2,D,2,0,H,2.2,3.2,3.4,2.25,3.1,3.2,2.1,3,3.3,2.25,3,3.1,2.25,3.21,3.65,2.15,3,3.1,2.2,3.13,3.25,2.25,3.25,3.5,33,2.3,2.19,3.25,3.13,3.65,3.22,29,2.23,2.12,1.77,1.69,15,0,1.62,1.58,2.54,2.38
I2,26/10/13,Carpi,Latina,1,1,D,0,1,A,2.15,3.1,3.6,2.25,2.95,3.4,2.2,2.9,3.2,2.2,2.9,3.3,2.21,3.12,3.91,2.2,2.9,3.1,2.2,3.13,3.3,2.2,3.12,3.75,33,2.3,2.19,3.2,3.04,3.91,3.32,23,2.54,2.38,1.6,1.53,15,-0.25,1.93,1.88,2.05,1.97
I2,26/10/13,Juve Stabia,Empoli,0,2,A,0,0,D,3.6,3.2,2.1,3.4,3.1,2.15,3.2,2.9,2.2,3.4,3.1,2.05,3.87,3.23,2.16,3.1,3.1,2.1,3.25,3.25,2.2,3.6,3.3,2.2,33,3.87,3.33,3.3,3.19,2.2,2.11,30,2.05,1.97,1.91,1.81,15,0.25,2.07,2.01,1.88,1.84
I2,26/10/13,Palermo,Varese,0,0,D,0,0,D,1.73,3.4,5.25,1.7,3.4,5,1.7,3.3,4.5,1.65,3.4,5.25,1.7,3.69,5.86,1.65,3.3,4.75,1.73,3.5,4.8,1.7,3.6,5.75,33,1.73,1.68,3.75,3.47,5.86,4.96,30,2.1,2,1.87,1.77,15,-0.75,1.92,1.88,2.02,1.97
I2,26/10/13,Spezia,Modena,2,1,H,1,0,H,2.25,3.1,3.4,2.25,2.95,3.4,2.2,2.9,3.2,2.2,2.9,3.25,2.35,3.15,3.48,2.15,3,3.1,2.2,3.13,3.25,2.38,3.12,3.3,33,2.38,2.22,3.2,3.07,3.5,3.22,24,2.33,2.22,1.67,1.61,15,-0.25,2.03,1.99,1.92,1.87
I2,26/10/13,Ternana,Crotone,2,3,A,1,2,A,2,3,4.33,2,3.1,3.85,2,3,3.6,1.95,3.1,3.8,2.02,3.26,4.38,1.95,3.1,3.5,2.05,3.2,3.6,2.1,3.2,3.9,33,2.1,2,3.32,3.17,4.35,3.68,30,2.14,2.05,1.83,1.74,15,-0.5,2.08,2.03,1.87,1.82
I2,26/10/13,Virtus Lanciano,Padova,1,0,H,0,0,D,2.15,3.1,3.6,2.1,3.1,3.55,2.2,2.9,3.2,2.15,3,3.25,2.32,3.15,3.55,2.15,3.1,3,2.25,3.13,3.2,2.25,3.2,3.5,33,2.32,2.19,3.25,3.09,3.6,3.26,29,2.25,2.13,1.74,1.68,15,-0.25,1.98,1.92,1.99,1.93
I2,28/10/13,Novara,Cesena,1,1,D,0,1,A,2.05,3.2,3.8,2.2,3.1,3.3,2.2,2.9,3.2,2.1,3,3.4,2.26,3.18,3.67,2.05,3.1,3.25,2.2,3.13,3.3,2.2,3.2,3.6,32,2.26,2.16,3.25,3.12,3.8,3.31,28,2.23,2.12,1.73,1.69,14,-0.25,1.92,1.86,2.04,2
I2,29/10/13,Cittadella,Avellino,1,2,A,0,1,A,2.5,3,3,2.45,2.9,3.1,2.5,2.9,2.8,2.45,2.88,2.9,2.6,3.11,3.06,2.45,2.9,2.9,2.5,3.13,2.88,2.55,3.13,3.1,37,2.64,2.47,3.13,3.02,3.1,2.91,27,2.4,2.2,1.69,1.63,20,0,1.84,1.78,2.14,2.06
I2,01/11/13,Cesena,Ternana,1,1,D,0,0,D,2.2,3.2,3.4,2.05,3.2,3.55,2.2,2.9,3.2,2.2,3,3.25,2.27,3.19,3.63,2.15,3.1,3.3,2.2,3.13,3.3,2.3,3.2,3.4,36,2.52,2.31,3.2,3,3.55,3.18,30,2.45,2.24,1.7,1.61,15,-0.25,2.22,2.11,1.94,1.78
I2,01/11/13,Crotone,Novara,2,2,D,1,1,D,2.4,3,3.2,2.35,3.1,3,2.3,2.9,3,2.37,3,2.9,2.48,3.06,3.35,2.25,3.2,3,2.3,3.13,3.13,2.5,3.12,3.12,36,2.38,2.24,3.24,3.08,3.7,3.2,31,2.23,2.1,1.8,1.69,15,-0.25,2.09,1.95,1.97,1.89
I2,01/11/13,Empoli,Bari,1,1,D,1,0,H,1.57,3.6,6.5,1.57,3.65,5.85,1.6,3.4,5.2,1.6,3.5,5.5,1.67,3.97,5.78,1.6,3.75,5,1.62,3.5,5.5,1.65,3.9,5.75,36,1.67,1.61,3.95,3.57,6.5,5.63,32,2.04,1.93,1.92,1.86,20,-1,2.19,2.13,1.77,1.73
I2,01/11/13,Latina,Reggina,1,0,H,0,0,D,2.2,3,3.6,2.25,3,3.3,2.2,2.9,3.2,2.1,3,3.4,2.3,3.15,3.6,2.15,3.1,3.3,2.2,3.13,3.3,2.25,3.12,3.6,36,2.45,2.27,3.2,2.87,3.75,3.41,29,2.7,2.4,1.62,1.53,15,-0.25,2.07,1.97,1.99,1.87
I2,01/11/13,Modena,Virtus Lanciano,1,0,H,1,0,H,2.15,3,3.75,2.1,3,3.7,2,3,3.6,2,3,3.75,2.14,3.18,4.06,2,3.2,3.6,2.1,3.13,3.4,2.1,3.2,3.9,36,2.27,2.12,3.2,3.1,3.95,3.51,24,2.32,2.21,1.67,1.62,19,-0.5,2.28,2.17,1.79,1.71
I2,01/11/13,Padova,Spezia,1,0,H,1,0,H,2.1,3,3.9,2.2,3.1,3.3,2.1,3,3.3,2.15,3,3.3,2.19,3.22,3.8,2.15,3.1,3.3,2.2,3.13,3.4,2.2,3.2,3.7,36,2.36,2.17,3.2,3.05,3.9,3.4,30,2.34,2.2,1.75,1.62,15,-0.25,1.99,1.9,2.02,1.94
I2,01/11/13,Pescara,Brescia,3,3,D,2,1,H,2.2,3.1,3.5,2.25,3.1,3.2,2.2,2.9,3.2,2.15,3.1,3.1,2.31,3.23,3.47,2.2,3.1,3.2,2.2,3.13,3.25,2.3,3.2,3.4,36,2.48,2.26,3.23,3.08,3.6,3.16,32,2.1,1.99,1.9,1.78,15,-0.25,2.13,2.03,1.97,1.83
I2,01/11/13,Trapani,Carpi,0,1,A,0,0,D,2,3.2,4,1.9,3.25,4.1,2,3,3.6,1.9,3.1,3.8,2.01,3.43,4.14,2,3.1,3.75,1.95,3.25,3.8,2,3.4,4.1,36,2.06,1.97,3.53,3.24,4.1,3.74,30,2.2,2.07,1.85,1.71,15,-0.5,2.08,2.02,1.9,1.84
I2,01/11/13,Varese,Juve Stabia,2,2,D,1,0,H,1.7,3.4,5.5,1.65,3.5,5.25,1.7,3.3,4.5,1.75,3.3,4.5,1.8,3.57,5.16,1.75,3.4,4.5,1.73,3.4,4.8,1.83,3.5,4.8,36,1.83,1.72,3.65,3.4,5.75,4.77,30,2.11,1.99,1.9,1.78,15,-0.5,1.8,1.74,2.25,2.12
I2,02/11/13,Siena,Cittadella,1,1,D,0,0,D,1.62,3.4,6.5,1.6,3.6,5.7,1.65,3.3,4.9,1.6,3.6,5.25,1.63,3.89,6.27,1.65,3.5,5,1.67,3.5,5.25,1.67,3.8,5.5,34,1.67,1.63,3.89,3.54,6.5,5.25,30,1.98,1.89,1.97,1.89,18,-1,2.27,2.17,1.76,1.7
I2,03/11/13,Avellino,Palermo,0,2,A,0,1,A,3,3,2.5,2.85,3.1,2.45,3,2.9,2.3,3,2.9,2.3,3.19,3.12,2.55,3,3.1,2.3,3,3,2.4,3.2,3.1,2.45,33,3.2,3,3.12,3.03,2.55,2.37,22,2.3,2.18,1.68,1.63,17,0,2.23,2.14,1.77,1.71
I2,08/11/13,Spezia,Cesena,2,1,H,1,1,D,2.2,3.1,3.5,2.1,3.1,3.55,2.1,3,3.3,2.1,2.9,3.5,2.13,3.19,4.05,2.15,3,3.4,2.1,3.13,3.5,2.15,3.2,3.8,36,2.21,2.12,3.2,3.09,4.13,3.55,24,2.46,2.29,1.65,1.58,18,-0.5,2.21,2.12,1.8,1.75
I2,09/11/13,Bari,Varese,2,1,H,1,0,H,2.2,3.1,3.6,2.3,3.1,3.1,2.3,3,2.9,2.2,2.9,3.2,2.29,3.17,3.59,2.25,3.1,3.1,2.2,3.13,3.3,2.3,3.12,3.4,32,2.4,2.26,3.2,3.09,3.6,3.16,28,2.28,2.15,1.72,1.67,15,0,1.69,1.62,2.48,2.29
I2,09/11/13,Brescia,Avellino,0,2,A,0,1,A,2,3.1,4.2,1.85,3.2,4.4,2,3,3.6,1.95,2.9,4,2.01,3.23,4.48,2,3.2,3.6,2,3.2,3.8,2.05,3.2,4.1,32,2.05,1.97,3.25,3.14,4.48,3.89,28,2.3,2.12,1.77,1.7,15,-0.5,2.05,2,1.91,1.87
I2,09/11/13,Carpi,Crotone,1,2,A,1,2,A,2.3,3.1,3.25,2.45,3.1,2.85,2.4,3,2.8,2.35,3,2.9,2.4,3.15,3.38,2.3,3.1,3,2.25,3,3.2,2.4,3.12,3.3,32,2.45,2.33,3.2,3.06,3.38,3.05,22,2.28,2.19,1.68,1.63,15,0,1.71,1.68,2.33,2.2
I2,09/11/13,Cittadella,Pescara,0,1,A,0,1,A,3,3.2,2.38,2.8,3.1,2.5,2.8,3,2.4,2.9,3.1,2.3,3.18,3.17,2.5,2.8,3.2,2.38,3,3.13,2.38,3,3.2,2.5,32,3.21,2.9,3.2,3.1,2.55,2.4,28,2.11,2.02,1.83,1.77,15,0,2.2,2.11,1.79,1.74
I2,09/11/13,Juve Stabia,Modena,1,1,D,1,0,H,2.4,3.2,3,2.4,3.1,2.95,2.5,3,2.7,2.35,3,2.9,2.56,3.18,3.08,2.38,3.2,2.8,2.4,3,2.88,2.5,3.2,3.1,32,2.56,2.41,3.2,3.07,3.1,2.92,28,2.17,2.09,1.77,1.72,15,0,1.79,1.73,2.19,2.11
I2,09/11/13,Novara,Latina,2,2,D,0,2,A,1.91,3.2,4.33,1.85,3.25,4.33,1.9,3,4,1.85,3.1,4.33,1.93,3.27,4.83,1.83,3.1,4.5,1.9,3.25,4.33,1.87,3.3,5,32,1.96,1.86,3.4,3.19,4.7,4.23,22,2.47,2.28,1.67,1.57,15,-0.5,1.95,1.89,2.01,1.97
I2,09/11/13,Palermo,Trapani,3,0,H,0,0,D,1.62,3.6,6,1.55,3.55,6.5,1.6,3.4,5.2,1.57,3.6,5.75,1.63,3.82,6.47,1.6,3.75,5,1.62,3.6,5.75,1.62,3.8,6.25,32,1.63,1.59,3.82,3.6,6.47,5.7,28,2.05,1.97,1.91,1.81,16,-1,2.18,2.11,1.8,1.76
I2,09/11/13,Reggina,Padova,2,1,H,0,0,D,2.4,3,3.2,2.35,3,3.1,2.4,3,2.8,2.37,2.85,3,2.5,2.98,3.39,2.3,3.1,3,2.38,3,3.13,2.45,3.1,3.25,32,2.51,2.37,3.15,3.01,3.4,3.04,22,2.4,2.22,1.67,1.61,15,0,1.72,1.69,2.29,2.18
I2,09/11/13,Virtus Lanciano,Siena,1,1,D,1,0,H,2.88,3.1,2.55,2.65,3.1,2.65,2.6,3,2.6,2.75,3,2.5,2.86,3.17,2.74,2.7,3.2,2.45,2.75,3,2.6,2.8,3.2,2.7,32,2.88,2.72,3.2,3.06,2.74,2.57,28,2.25,2.11,1.76,1.71,15,0,2.04,1.96,1.99,1.87
